id,client_id,number,dt_created,dt_modified,sale_sum,status_id
891,878,ORD_891,2015-04-04 00:00:00.000,2015-06-17 00:00:00.000,16679.00,3
892,902,ORD_892,2015-05-09 00:00:00.000,2015-06-13 00:00:00.000,81621.00,1
893,892,ORD_893,2015-04-03 00:00:00.000,2015-05-10 00:00:00.000,77027.00,1
894,513,ORD_894,2015-06-19 00:00:00.000,2015-06-24 00:00:00.000,96627.00,4
895,1005,ORD_895,2015-01-29 00:00:00.000,2015-03-06 00:00:00.000,30242.00,4
896,440,ORD_896,2015-01-23 00:00:00.000,2015-04-13 00:00:00.000,46352.00,1
897,402,ORD_897,2015-01-12 00:00:00.000,2015-06-05 00:00:00.000,35763.00,1
898,651,ORD_898,2015-05-03 00:00:00.000,2015-06-06 00:00:00.000,69284.00,3
899,868,ORD_899,2015-06-27 00:00:00.000,2015-06-28 00:00:00.000,33594.00,6
900,849,ORD_900,2015-02-08 00:00:00.000,2015-06-12 00:00:00.000,40288.00,1
901,961,ORD_901,2015-06-01 00:00:00.000,2015-06-11 00:00:00.000,80519.00,1
902,281,ORD_902,2015-01-16 00:00:00.000,2015-03-12 00:00:00.000,68406.00,4
903,383,ORD_903,2015-06-13 00:00:00.000,2015-06-27 00:00:00.000,29346.00,6
904,821,ORD_904,2015-02-09 00:00:00.000,2015-05-05 00:00:00.000,20191.00,3
905,648,ORD_905,2015-03-08 00:00:00.000,2015-03-10 00:00:00.000,7238.00,2
906,612,ORD_906,2015-04-13 00:00:00.000,2015-05-16 00:00:00.000,5287.00,5
907,140,ORD_907,2015-02-04 00:00:00.000,2015-04-17 00:00:00.000,84034.00,1
908,149,ORD_908,2015-04-17 00:00:00.000,2015-05-11 00:00:00.000,42735.00,7
909,132,ORD_909,2015-02-13 00:00:00.000,2015-03-19 00:00:00.000,21877.00,6
910,575,ORD_910,2015-06-23 00:00:00.000,2015-06-23 00:00:00.000,22547.00,1
911,753,ORD_911,2015-01-14 00:00:00.000,2015-03-05 00:00:00.000,7369.00,4
912,422,ORD_912,2015-01-14 00:00:00.000,2015-02-27 00:00:00.000,34613.00,7
913,703,ORD_913,2015-06-11 00:00:00.000,2015-06-19 00:00:00.000,45581.00,7
914,824,ORD_914,2015-03-24 00:00:00.000,2015-05-25 00:00:00.000,44970.00,4
915,1018,ORD_915,2015-04-23 00:00:00.000,2015-06-13 00:00:00.000,76939.00,7
916,594,ORD_916,2015-06-21 00:00:00.000,2015-06-23 00:00:00.000,95729.00,6
917,598,ORD_917,2015-03-27 00:00:00.000,2015-04-09 00:00:00.000,91382.00,4
918,533,ORD_918,2015-02-22 00:00:00.000,2015-05-30 00:00:00.000,81966.00,5
919,840,ORD_919,2015-01-24 00:00:00.000,2015-05-21 00:00:00.000,31566.00,2
920,720,ORD_920,2015-01-16 00:00:00.000,2015-05-19 00:00:00.000,13234.00,5
921,739,ORD_921,2015-03-18 00:00:00.000,2015-06-21 00:00:00.000,4553.00,5
922,127,ORD_922,2015-02-22 00:00:00.000,2015-05-23 00:00:00.000,30881.00,3
923,261,ORD_923,2015-01-23 00:00:00.000,2015-01-24 00:00:00.000,92007.00,1
924,890,ORD_924,2015-06-22 00:00:00.000,2015-06-27 00:00:00.000,92357.00,4
925,379,ORD_925,2015-01-22 00:00:00.000,2015-04-07 00:00:00.000,38320.00,2
926,102,ORD_926,2015-03-11 00:00:00.000,2015-05-13 00:00:00.000,78590.00,7
927,986,ORD_927,2015-01-04 00:00:00.000,2015-03-12 00:00:00.000,20699.00,6
928,577,ORD_928,2015-05-16 00:00:00.000,2015-06-18 00:00:00.000,27235.00,4
929,252,ORD_929,2015-05-02 00:00:00.000,2015-05-31 00:00:00.000,96667.00,7
930,539,ORD_930,2015-04-18 00:00:00.000,2015-06-13 00:00:00.000,5968.00,5
931,949,ORD_931,2015-05-22 00:00:00.000,2015-06-24 00:00:00.000,49204.00,6
932,788,ORD_932,2015-03-24 00:00:00.000,2015-06-02 00:00:00.000,46485.00,3
933,35,ORD_933,2015-05-17 00:00:00.000,2015-06-14 00:00:00.000,82333.00,6
934,445,ORD_934,2015-03-09 00:00:00.000,2015-03-24 00:00:00.000,67805.00,4
935,709,ORD_935,2015-03-09 00:00:00.000,2015-06-04 00:00:00.000,35478.00,1
936,77,ORD_936,2015-01-02 00:00:00.000,2015-06-09 00:00:00.000,21959.00,4
937,781,ORD_937,2015-04-29 00:00:00.000,2015-05-05 00:00:00.000,28452.00,1
938,860,ORD_938,2015-02-15 00:00:00.000,2015-03-01 00:00:00.000,47150.00,1
939,845,ORD_939,2015-04-20 00:00:00.000,2015-04-25 00:00:00.000,74514.00,1
940,805,ORD_940,2015-04-29 00:00:00.000,2015-06-10 00:00:00.000,19469.00,6
941,442,ORD_941,2015-03-06 00:00:00.000,2015-05-03 00:00:00.000,48912.00,4
942,49,ORD_942,2015-05-02 00:00:00.000,2015-06-03 00:00:00.000,90352.00,4
943,347,ORD_943,2015-05-31 00:00:00.000,2015-06-14 00:00:00.000,3220.00,1
944,467,ORD_944,2015-01-06 00:00:00.000,2015-03-12 00:00:00.000,4884.00,5
945,81,ORD_945,2015-05-02 00:00:00.000,2015-05-25 00:00:00.000,45512.00,1
946,751,ORD_946,2015-01-05 00:00:00.000,2015-06-11 00:00:00.000,69132.00,3
947,572,ORD_947,2015-02-10 00:00:00.000,2015-02-12 00:00:00.000,51805.00,3
948,402,ORD_948,2015-01-29 00:00:00.000,2015-03-20 00:00:00.000,98062.00,3
949,649,ORD_949,2015-05-02 00:00:00.000,2015-06-24 00:00:00.000,84460.00,1
950,997,ORD_950,2015-01-05 00:00:00.000,2015-05-08 00:00:00.000,81621.00,2
951,477,ORD_951,2015-06-23 00:00:00.000,2015-06-30 00:00:00.000,81167.00,7
952,304,ORD_952,2015-06-18 00:00:00.000,2015-06-19 00:00:00.000,64438.00,4
953,400,ORD_953,2015-05-20 00:00:00.000,2015-06-27 00:00:00.000,74162.00,7
954,908,ORD_954,2015-01-03 00:00:00.000,2015-04-03 00:00:00.000,57144.00,1
955,927,ORD_955,2015-03-16 00:00:00.000,2015-04-10 00:00:00.000,39979.00,2
956,938,ORD_956,2015-04-17 00:00:00.000,2015-06-21 00:00:00.000,37601.00,1
957,65,ORD_957,2015-04-15 00:00:00.000,2015-06-21 00:00:00.000,64516.00,1
958,954,ORD_958,2015-04-22 00:00:00.000,2015-05-09 00:00:00.000,89325.00,3
959,627,ORD_959,2015-05-20 00:00:00.000,2015-05-22 00:00:00.000,60857.00,3
960,745,ORD_960,2015-03-12 00:00:00.000,2015-03-21 00:00:00.000,81221.00,5
961,191,ORD_961,2015-02-10 00:00:00.000,2015-02-12 00:00:00.000,95488.00,7
962,519,ORD_962,2015-05-14 00:00:00.000,2015-06-21 00:00:00.000,91695.00,4
963,326,ORD_963,2015-05-20 00:00:00.000,2015-06-09 00:00:00.000,8909.00,1
964,11,ORD_964,2015-01-02 00:00:00.000,2015-04-03 00:00:00.000,73025.00,2
965,941,ORD_965,2015-06-10 00:00:00.000,2015-06-12 00:00:00.000,43647.00,6
966,807,ORD_966,2015-04-30 00:00:00.000,2015-06-24 00:00:00.000,8919.00,5
967,1012,ORD_967,2015-02-07 00:00:00.000,2015-03-06 00:00:00.000,49598.00,3
968,609,ORD_968,2015-06-04 00:00:00.000,2015-06-08 00:00:00.000,34795.00,5
969,645,ORD_969,2015-01-14 00:00:00.000,2015-06-18 00:00:00.000,27804.00,2
970,458,ORD_970,2015-04-24 00:00:00.000,2015-06-06 00:00:00.000,41665.00,5
971,37,ORD_971,2015-01-17 00:00:00.000,2015-04-01 00:00:00.000,66379.00,2
972,174,ORD_972,2015-02-02 00:00:00.000,2015-02-02 00:00:00.000,19213.00,1
973,620,ORD_973,2015-05-15 00:00:00.000,2015-05-15 00:00:00.000,8948.00,3
974,239,ORD_974,2015-01-12 00:00:00.000,2015-02-23 00:00:00.000,35513.00,1
975,905,ORD_975,2015-04-08 00:00:00.000,2015-06-25 00:00:00.000,14510.00,1
976,817,ORD_976,2015-01-28 00:00:00.000,2015-05-03 00:00:00.000,67465.00,3
977,800,ORD_977,2015-06-24 00:00:00.000,2015-06-24 00:00:00.000,58934.00,5
978,449,ORD_978,2015-03-07 00:00:00.000,2015-03-15 00:00:00.000,36509.00,2
979,949,ORD_979,2015-06-27 00:00:00.000,2015-06-30 00:00:00.000,31141.00,4
980,539,ORD_980,2015-04-05 00:00:00.000,2015-05-06 00:00:00.000,7136.00,1
981,899,ORD_981,2015-05-22 00:00:00.000,2015-05-23 00:00:00.000,85460.00,2
982,208,ORD_982,2015-05-22 00:00:00.000,2015-05-28 00:00:00.000,58887.00,4
983,490,ORD_983,2015-03-15 00:00:00.000,2015-06-02 00:00:00.000,40686.00,7
984,611,ORD_984,2015-03-19 00:00:00.000,2015-05-18 00:00:00.000,34577.00,6
985,523,ORD_985,2015-04-26 00:00:00.000,2015-06-14 00:00:00.000,35492.00,6
986,847,ORD_986,2015-06-19 00:00:00.000,2015-06-19 00:00:00.000,69532.00,6
987,577,ORD_987,2015-06-08 00:00:00.000,2015-06-14 00:00:00.000,52634.00,1
988,432,ORD_988,2015-04-30 00:00:00.000,2015-05-30 00:00:00.000,79706.00,1
989,86,ORD_989,2015-04-22 00:00:00.000,2015-06-27 00:00:00.000,61254.00,3
990,176,ORD_990,2015-03-11 00:00:00.000,2015-06-04 00:00:00.000,10763.00,7
991,977,ORD_991,2015-04-11 00:00:00.000,2015-06-13 00:00:00.000,50824.00,1
992,955,ORD_992,2015-06-05 00:00:00.000,2015-06-05 00:00:00.000,46384.00,5
993,848,ORD_993,2015-03-01 00:00:00.000,2015-06-16 00:00:00.000,80212.00,6
994,829,ORD_994,2015-04-01 00:00:00.000,2015-06-13 00:00:00.000,64220.00,2
995,330,ORD_995,2015-02-13 00:00:00.000,2015-04-07 00:00:00.000,69263.00,1
996,112,ORD_996,2015-05-18 00:00:00.000,2015-06-02 00:00:00.000,75661.00,3
997,975,ORD_997,2015-04-23 00:00:00.000,2015-06-30 00:00:00.000,93588.00,7
998,990,ORD_998,2015-03-31 00:00:00.000,2015-04-04 00:00:00.000,29912.00,2
999,330,ORD_999,2015-01-16 00:00:00.000,2015-01-27 00:00:00.000,30759.00,5
1000,162,ORD_1000,2015-03-03 00:00:00.000,2015-03-10 00:00:00.000,22015.00,4
